Delaware St.|79|South Carolina St.|90
Incarnate Word|75|Southeastern La.|71
Eastern Ky.|65|SIU Edwardsville|67
Sacred Heart|67|St. Francis (NY)|85
Abilene Christian|62|Stephen F. Austin|97
NJIT|71|Stetson|59
Cincinnati|65|Temple|67
Murray St.|71|Tennessee St.|73
Southeast Mo. St.|55|Tennessee Tech|91
Nicholls St.|71|A&amp;M-Corpus Christi|76
UMKC|66|Texas-Rio Grande Valley|71
UTEP|67|UTSA|71
Drexel|50|Towson|69
Texas St.|57|Troy|66
Green Bay|70|Valparaiso|85
Alabama|63|Vanderbilt|71
Central Conn. St.|48|Wagner|70
Syracuse|83|Wake Forest|55
Oral Roberts|77|Western Ill.|68
Northern Ill.|69|Western Mich.|83
Liberty|58|Winthrop|74
Youngstown St.|45|Wright St.|81
Brown|68|Yale|77
Michigan St.|76|Wisconsin|77
Virginia|62|Florida St.|69
Oregon|87|Colorado|91
Oregon St.|53|Utah|59
Michigan|71|Iowa|82
SMU|60|Tulane|45
American|45|Army|65
Creighton|91|DePaul|80
Southern Ill.|81|Drake|76
Connecticut|69|Houston|57
Niagara|64|Manhattan|69
VMI|68|UNC Greensboro|85
Canisius|63|Quinnipiac|53
Iona|75|Rider|79
George Mason|92|St. Louis|79
Marist|67|St. Peter's|76
Indiana St.|62|Wichita St.|82
Oklahoma|77|Iowa St.|82
Purdue|107|Rutgers|57
Syracuse|64|Duke|62
Binghamton|59|Albany (NY)|80
Alcorn St.|73|Ark.-Pine Bluff|65
UALR|73|Arkansas St.|76
Morgan St.|50|Bethune-Cookman|62
Loyola Maryland|84|Boston U.|87
Ill.-Chicago|53|Cleveland St.|70
Coppin St.|70|Florida A&amp;M|66
Texas Southern|69|Grambling|54
Stony Brook|77|Hartford|43
Prairie View|57|Jackson St.|60
New Hampshire|99|Maine|91
Southern U.|67|Mississippi Val.|54
Siena|69|Monmouth|85
Stephen F. Austin|82|New Orleans|58
Norfolk St.|75|N.C. A&amp;T|68
Hampton|80|N.C. Central|79
Nicholls St.|76|Sam Houston St.|87
Delaware St.|47|Savannah St.|64
Md.-East. Shore|63|South Carolina St.|68
Lamar|70|Southeastern La.|98
Texas Tech|76|TCU|69
Mass.-Lowell|93|Vermont|82
Detroit|76|Wright St.|77
Valparaiso|96|Youngstown St.|65
Kansas|67|Oklahoma St.|86
Clemson|62|Virginia|69
Georgetown|81|Xavier|72
Illinois|69|Indiana|103
LSU|57|Texas A&amp;M|71
Northwestern|56|Maryland|62
Houston|73|SMU|77
McNeese St.|67|Abilene Christian|75
Eastern Mich.|88|Akron|92
Alabama|77|Auburn|83
Kent St.|76|Ball St.|68
Toledo|81|Bowling Green|74
Houston Baptist|72|Central Ark.|61
Green Bay|99|Chicago St.|66
Tulane|42|Connecticut|60
Tulsa|84|East Carolina|69
Loyola (IL)|66|Evansville|74
St. Peter's|77|Fairfield|71
Mississippi St.|78|Florida|81
Ga. Southern|66|Georgia St.|69
Longwood|53|Liberty|55
Buffalo|77|Miami (OH)|60
South Carolina|77|Mississippi|74
Central Mich.|70|Northern Ill.|75
A&amp;M-Corpus Christi|89|Northwestern St.|79
Northern Ky.|90|Oakland|73
Western Mich.|64|Ohio|82
North Carolina St.|78|Pittsburgh|61
Butler|68|Providence|71
Fresno St.|67|San Diego St.|73
Hannibal-LaGrange|61|Southeast Mo. St.|84
Dayton|85|St. Bonaventure|79
UNLV|80|Utah St.|68
Tennessee Wesleyan|66|Wofford|89
Nebraska|72|Michigan St.|71
Villanova|72|Seton Hall|71
Wake Forest|68|North Carolina|83
Texas|56|West Virginia|49
Miami (FL)|67|Boston College|53
Florida St.|65|Louisville|84
Kansas St.|72|Baylor|79
Colorado St.|83|Air Force|79
San Jose St.|69|Boise St.|94
Illinois St.|55|Bradley|52
Cal St. Fullerton|59|UC-Irvine|72
Long Beach St.|77|UC-Santa Barbara|67
Boston U.|78|Colgate|85
Missouri St.|79|Drake|70
George Mason|62|Fordham|73
Winthrop|71|Gardner-Webb|58
UNC Asheville|69|High Point|73
Army|65|Holy Cross|69
Temple|62|La Salle|49
American|81|Lafayette|73
Navy|69|Lehigh|64
Bucknell|67|Loyola Maryland|58
DePaul|57|Marquette|56
Minnesota|69|Michigan|74
Georgia|60|Missouri|57
Wichita St.|74|UNI|55
Virginia Tech|81|Notre Dame|83
UCLA|82|Oregon St.|73
St. Joseph's|75|Penn|60
Charleston So.|73|Presbyterian|72
Campbell|66|Radford|78
Davidson|87|St. Louis|96
Western Ill.|67|South Dakota|76
UCF|64|South Fla.|54
Indiana St.|66|Southern Ill.|79
Vanderbilt|88|Tennessee|74
Duquesne|71|VCU|93
Colorado|83|Washington|95
Nevada|75|Wyoming|69
Southern California|81|Oregon|89
Utah|92|Washington St.|71
Ohio St.|64|Purdue|75
Arizona|71|Stanford|57
Kentucky|80|Arkansas|66
Iowa|90|Rutgers|76
Arizona St.|70|Cal|75
Rice|70|UAB|82
Georgia St.|67|Appalachian St.|76
SIU Edwardsville|86|Austin Peay|90
Vermont|61|Binghamton|52
St. Francis (PA)|71|Bryant|65
Texas-Rio Grande Valley|58|Cal St. Bakersfield|77
Cal Poly|74|Cal St. Northridge|76
UC-Riverside|55|UC-Davis|58
Robert Morris|59|Central Conn. St.|45
Marshall|95|Charlotte|103
Grand Canyon|90|Chicago St.|65
Memphis|72|Cincinnati|76
Neb.-Omaha|69|Denver|55
Mercer|63|East Tenn. St.|65
Jacksonville St.|88|Eastern Ky.|91
Long Island|95|Fairleigh Dickinson|101
North Dakota St.|74|IPFW|79
Drexel|45|James Madison|68
Fla. Gulf Coast|79|Kennesaw St.|74
Stetson|87|Lipscomb|92
South Ala.|82|La.-Lafayette|92
Troy|74|La.-Monroe|85
BYU|91|Loyola Marymount|80
Monmouth|71|Manhattan|78
Hartford|98|UMBC|87
New Hampshire|78|Mass.-Lowell|76
North Texas|64|Middle Tenn.|86
Utah Valley|90|UMKC|79
Idaho|63|Montana|58
Eastern Wash.|71|Montana St.|85
Tennessee Tech|74|Morehead St.|81
Eastern Ill.|58|Murray St.|68
Jacksonville|63|NJIT|83
Chattanooga|73|UNC Greensboro|60
Delaware|70|UNC Wilmington|79
Hofstra|96|Northeastern|92
North Dakota|101|Northern Ariz.|59
Western Ky.|62|Old Dominion|68
South Dakota St.|86|Oral Roberts|74
Portland|61|Pacific|70
Wisconsin|66|Penn St.|60
San Diego|58|Pepperdine|76
Mt. St. Mary's|71|Sacred Heart|76
Gonzaga|67|St. Mary's (CA)|70
San Francisco|74|Santa Clara|61
New Mexico St.|68|Seattle|60
Rider|52|Siena|63
North Florida|78|S.C. Upstate|62
Northern Colo.|90|Southern Utah|80
Wagner|83|St. Francis (NY)|59
Belmont|82|UT Martin|72
Arkansas St.|64|Texas-Arlington|91
Fla. Atlantic|56|UTEP|71
FIU|72|UTSA|56
UALR|77|Texas St.|74
Col. of Charleston|40|Towson|37
Samford|76|VMI|83
Citadel|92|Western Caro.|91
Elon|67|William &amp; Mary|89
Yale|90|Brown|66
Duquesne|86|George Mason|75
Rhode Island|58|George Washington|62
St. Peter's|58|Iona|64
Fairfield|88|Marist|76
Canisius|70|Niagara|61
Toledo|49|Northern Ill.|58
Ill.-Chicago|69|Northern Ky.|82
Albany (NY)|63|Stony Brook|69
Valparaiso|62|Wright St.|73
Texas|67|Kansas|76
Maryland|65|Michigan St.|74
Seton Hall|76|Xavier|84
Oklahoma|82|Baylor|72
UCLA|72|Oregon|86
West Virginia|80|Texas Tech|76
Northwestern|57|Indiana|89
Wake Forest|63|Miami (FL)|77
Louisville|75|Georgia Tech|71
Arizona|73|Cal|74
Vanderbilt|57|Kentucky|76
Missouri|53|Texas A&amp;M|66
Duke|88|North Carolina St.|78
Iowa St.|73|TCU|60
Fresno St.|56|Air Force|55
Miami (OH)|46|Akron|75
LSU|72|Alabama|70
North Texas|57|UAB|78
Alabama A&amp;M|58|Alcorn St.|63
Eastern Ill.|87|Austin Peay|86
Bucknell|74|Boston U.|71
Kent St.|62|Bowling Green|59
Robert Morris|65|Bryant|54
New Mexico St.|68|Cal St. Bakersfield|67
Cal Poly|83|Cal St. Fullerton|75
Long Beach St.|72|UC-Riverside|74
Cal St. Northridge|61|UC-Santa Barbara|74
St. Francis (PA)|79|Central Conn. St.|64
Ohio|49|Central Mich.|72
Coastal Caro.|78|Charleston So.|63
Western Ky.|71|Charlotte|88
Utah Valley|82|Chicago St.|76
Delaware|58|Col. of Charleston|59
Georgetown|62|Connecticut|68
Columbia|79|Cornell|68
Butler|64|Creighton|72
Harvard|50|Dartmouth|63
Citadel|92|East Tenn. St.|101
Tennessee Tech|89|Eastern Ky.|83
Ball St.|88|Eastern Mich.|87
James Madison|82|Elon|64
Auburn|63|Florida|95
Pittsburgh|74|Florida St.|72
Wofford|62|Furman|63
Arkansas|73|Georgia|76
Oakland|111|Green Bay|95
Savannah St.|52|Hampton|75
UC-Davis|62|Hawaii|78
South Fla.|71|Houston|62
Weber St.|68|Idaho St.|69
UNI|67|Illinois St.|76
Abilene Christian|60|Incarnate Word|74
IUPUI|84|IPFW|82
Grambling|45|Jackson St.|60
Oklahoma St.|73|Kansas St.|89
Stetson|84|Kennesaw St.|79
Houston Baptist|92|Lamar|79
High Point|67|Liberty|69
St. Francis (NY)|64|Long Island|49
Troy|65|La.-Lafayette|88
South Ala.|68|La.-Monroe|100
Drake|63|Loyola (IL)|68
San Diego|63|Loyola Marymount|67
Bethune-Cookman|72|Md.-East. Shore|74
St. Louis|86|Massachusetts|75
Northwestern St.|74|McNeese St.|75
Rice|73|Middle Tenn.|87
Detroit|80|Milwaukee|83
Illinois|76|Minnesota|71
Mississippi|77|Mississippi St.|83
Grand Canyon|85|UMKC|78
Eastern Wash.|69|Montana|74
Idaho|68|Montana St.|70
SIU Edwardsville|54|Murray St.|70
Michigan|81|Nebraska|68
UNLV|63|Nevada|65
Central Ark.|94|Nicholls St.|83
South Carolina St.|74|Norfolk St.|87
Presbyterian|55|UNC Asheville|67
Towson|79|Northeastern|72
Northern Colo.|84|Northern Ariz.|79
Boston College|49|Notre Dame|76
Marshall|78|Old Dominion|75
Neb.-Omaha|85|Oral Roberts|79
Gonzaga|71|Pacific|61
BYU|65|Pepperdine|71
Ark.-Pine Bluff|45|Prairie View|44
Portland St.|81|Sacramento St.|63
Portland|74|St. Mary's (CA)|89
Utah St.|55|San Diego St.|70
New Mexico|83|San Jose St.|64
Texas-Rio Grande Valley|59|Seattle|70
Jacksonville|77|S.C. Upstate|68
South Dakota St.|79|South Dakota|75
Alabama St.|69|Southern U.|73
Louisiana Tech|70|Southern Miss.|59
North Dakota|88|Southern Utah|72
Arizona St.|73|Stanford|75
Sam Houston St.|64|Stephen F. Austin|76
South Carolina|69|Tennessee|78
New Orleans|76|A&amp;M-Corpus Christi|97
UALR|68|Texas-Arlington|62
FIU|79|UTEP|69
Fla. Atlantic|86|UTSA|71
Mississippi Val.|60|Texas Southern|75
Arkansas St.|68|Texas St.|78
Colorado|75|Washington St.|70
North Dakota St.|65|Western Ill.|52
Buffalo|71|Western Mich.|91
Bradley|54|Wichita St.|88
Boise St.|81|Wyoming|71
Providence|82|Villanova|76
Syracuse|65|Virginia|73
North Carolina|75|Virginia Tech|70
Utah|80|Washington|75
Purdue|71|Iowa|83
SMU|80|Temple|89
Tennessee St.|95|Belmont|103
Siena|99|Canisius|78
Tulane|75|Cincinnati|97
Holy Cross|61|Colgate|76
UNC Wilmington|77|Drexel|71
Iona|91|Fairfield|98
Mt. St. Mary's|87|Fairleigh Dickinson|72
Dayton|64|Fordham|50
William &amp; Mary|63|Hofstra|91
Evansville|65|Indiana St.|82
St. Joseph's|69|La Salle|48
Fla. Gulf Coast|75|Lipscomb|91
Winthrop|82|Longwood|68
Binghamton|64|Mass.-Lowell|57
East Carolina|84|Memphis|83
Southern Ill.|80|Missouri St.|65
Marist|72|Monmouth|83
Jacksonville St.|78|Morehead St.|74
Hartford|71|New Hampshire|84
North Florida|94|NJIT|80
Samford|78|UNC Greensboro|86
Valparaiso|71|Northern Ky.|46
Southern California|70|Oregon St.|85
Bryn Athyn|44|Princeton|100
Gardner-Webb|59|Radford|69
Quinnipiac|52|Rider|75
UT Martin|60|Southeast Mo. St.|68
Marquette|78|St. John's (NY)|73
UCF|60|Tulsa|75
UMBC|72|Vermont|79
St. Bonaventure|76|VCU|84
Sacred Heart|67|Wagner|58
Mercer|80|Western Caro.|86
Ill.-Chicago|66|Wright St.|80
Cleveland St.|55|Youngstown St.|70
Kansas|72|Iowa St.|85
Duke|69|Miami (FL)|80
Alabama St.|72|Alcorn St.|77
Ga. Southern|101|Appalachian St.|100
Lafayette|67|Bucknell|79
N.C. A&amp;T|55|Delaware St.|57
Detroit|108|Green Bay|115
South Carolina St.|67|Hampton|62
Hillsdale|84|Houston Baptist|109
Incarnate Word|76|McNeese St.|79
Oakland|82|Milwaukee|79
Central Ark.|83|New Orleans|94
Northwestern St.|88|Nicholls St.|80
Savannah St.|73|Norfolk St.|92
Penn St.|46|Ohio St.|66
Mississippi Val.|76|Prairie View|73
Davidson|78|Richmond|70
Abilene Christian|51|Sam Houston St.|72
Alabama A&amp;M|52|Southern U.|73
Lamar|52|Stephen F. Austin|86
Maine|54|Stony Brook|81
Ark.-Pine Bluff|49|Texas Southern|78
Furman|68|VMI|56
Virginia|72|Wake Forest|71
Xavier|75|Providence|68
Texas Tech|67|Oklahoma|91
Kansas St.|55|West Virginia|70
Indiana|79|Wisconsin|82
TCU|54|Texas|71
Northern Ill.|66|Akron|76
Tennessee|57|Alabama|63
Florida St.|72|Boston College|62
Ball St.|64|Buffalo|76
Memphis|97|UCF|86
La Salle|60|Duquesne|87
Wyoming|60|Fresno St.|71
Creighton|73|Georgetown|74
Bethune-Cookman|68|Howard|70
Drake|64|Illinois St.|76
Eastern Mich.|58|Kent St.|73
Georgia|85|LSU|89
Central Mich.|68|Miami (OH)|51
San Diego St.|57|Nevada|54
Siena|82|Niagara|70
Mississippi St.|74|South Carolina|84
Southeastern La.|63|A&amp;M-Corpus Christi|73
Ohio|81|Toledo|79
South Ala.|66|Troy|58
Florida|59|Vanderbilt|60
Bowling Green|79|Western Mich.|78
Cal|64|Utah|73
Purdue|68|Minnesota|64
Louisville|91|Virginia Tech|83
Missouri|54|Kentucky|88
Texas A&amp;M|71|Arkansas|74
Baylor|69|Oklahoma St.|65
Mass.-Lowell|63|Albany (NY)|75
Boston U.|76|Army|67
UMBC|57|Binghamton|66
UNI|68|Bradley|50
DePaul|53|Butler|67
UC-Irvine|73|Cal St. Northridge|63
Cal St. Fullerton|64|UC-Davis|69
High Point|73|Campbell|63
Pittsburgh|60|Clemson|73
UNC Asheville|66|Coastal Caro.|68
Stanford|75|Colorado|91
San Jose St.|66|Colorado St.|74
N.C. A&amp;T|68|Coppin St.|73
St. Louis|37|Dayton|73
N.C. Central|60|Delaware St.|71
Temple|61|East Carolina|64
Murray St.|75|Eastern Ky.|71
Jacksonville|78|Fla. Gulf Coast|69
Liberty|69|Gardner-Webb|55
Maine|105|Hartford|100
Loyola Maryland|71|Holy Cross|54
Tulsa|66|Houston|81
Missouri St.|59|Indiana St.|68
Colgate|70|Lehigh|79
Sacred Heart|84|Long Island|92
Radford|90|Longwood|81
Stetson|60|Marquette|74
Rutgers|57|Michigan|68
Auburn|63|Mississippi|80
Austin Peay|65|Morehead St.|75
American|63|Navy|58
Boise St.|77|UNLV|87
Vermont|66|New Hampshire|50
Air Force|55|New Mexico|84
Lipscomb|81|NJIT|72
Georgia Tech|90|North Carolina St.|83
Fordham|63|Rhode Island|79
Massachusetts|70|St. Joseph's|78
St. John's (NY)|60|Seton Hall|79
Kennesaw St.|78|S.C. Upstate|75
South Fla.|73|Tulane|60
Loyola (IL)|54|Wichita St.|80
Charleston So.|72|Winthrop|97
Michigan St.|76|Northwestern|45
Oregon|83|Arizona|75
Iowa|68|Maryland|74
Oregon St.|68|Arizona St.|86
Ga. Southern|67|UALR|80
Georgia St.|69|Arkansas St.|75
Loyola Marymount|62|BYU|87
UC-Riverside|72|Cal Poly|68
Bryant|67|Central Conn. St.|78
UNC Greensboro|102|Citadel|95
Northeastern|61|Col. of Charleston|68
Cincinnati|58|Connecticut|57
William &amp; Mary|94|Delaware|79
South Dakota|52|Denver|66
Towson|77|Drexel|70
UT Martin|74|Eastern Ill.|82
Portland St.|83|Eastern Wash.|112
St. Francis (PA)|82|Fairleigh Dickinson|86
Old Dominion|78|Fla. Atlantic|66
Charlotte|72|FIU|69
Western Caro.|60|Furman|62
Richmond|98|George Washington|90
Santa Clara|67|Gonzaga|84
Cal St. Bakersfield|64|Grand Canyon|70
Elon|64|Hofstra|66
Sacramento St.|65|Idaho|63
Southern Utah|68|Idaho St.|87
Ohio St.|68|Illinois|63
Youngstown St.|82|Ill.-Chicago|78
Belmont|72|Jacksonville St.|63
UNC Wilmington|78|James Madison|73
UC-Santa Barbara|70|Long Beach St.|80
Texas St.|54|La.-Lafayette|80
Texas-Arlington|88|La.-Monroe|99
UTSA|75|Louisiana Tech|85
Niagara|69|Marist|66
Middle Tenn.|66|Marshall|82
VMI|58|Mercer|73
Robert Morris|49|Mt. St. Mary's|70
IPFW|68|Oral Roberts|63
San Francisco|87|Portland|76
Monmouth|66|Quinnipiac|51
Rider|76|St. Peter's|45
Pepperdine|75|San Diego|65
Neb.-Omaha|76|South Dakota St.|87
Washington St.|71|Southern California|81
Evansville|85|Southern Ill.|78
Southeast Mo. St.|58|SIU Edwardsville|51
UTEP|58|Southern Miss.|71
Notre Dame|66|Syracuse|81
Tennessee St.|79|Tennessee Tech|81
Appalachian St.|75|Troy|71
Washington|86|UCLA|84
Seattle|73|Utah Valley|62
Cleveland St.|52|Valparaiso|77
St. Francis (NY)|61|Wagner|64
Northern Ariz.|66|Weber St.|76
UAB|62|Western Ky.|69
East Tenn. St.|73|Wofford|87
Princeton|83|Brown|59
Columbia|77|Dartmouth|60
VCU|79|Davidson|69
Northern Ky.|91|Detroit|83
Canisius|77|Fairfield|84
Cornell|77|Harvard|65
Manhattan|56|Iona|70
Western Ill.|67|IUPUI|69
Green Bay|94|Milwaukee|95
Wright St.|63|Oakland|89
Kent St.|61|Ohio|72
Penn|58|Yale|81
Kentucky|84|Kansas|90
Virginia|63|Louisville|47
Xavier|86|DePaul|65
Oklahoma|77|LSU|75
Boston College|62|North Carolina|89
West Virginia|71|Florida|88
Minnesota|68|Indiana|74
Miami (FL)|69|North Carolina St.|85
Stanford|74|Utah|96
Nebraska|74|Purdue|89
Oregon St.|63|Arizona|80
Iowa St.|62|Texas A&amp;M|72
Georgia|73|Baylor|83
Vanderbilt|58|Texas|72
Memphis|68|SMU|80
Lamar|71|Abilene Christian|80
Prairie View|69|Alabama A&amp;M|83
Texas Southern|75|Alabama St.|72
Texas Tech|68|Arkansas|75
Georgia St.|53|UALR|63
Grambling|59|Ark.-Pine Bluff|63
Ga. Southern|71|Arkansas St.|66
Oklahoma St.|74|Auburn|63
Akron|73|Ball St.|64
Florida A&amp;M|56|Bethune-Cookman|88
New Mexico|88|Boise St.|83
Pepperdine|77|BYU|88
Penn|83|Brown|89
Army|66|Bucknell|94
UC-Riverside|81|Cal St. Fullerton|71
Cal Poly|52|UC-Davis|66
UC-Santa Barbara|76|UC-Irvine|60
St. Francis (NY)|60|Central Conn. St.|49
Bowling Green|65|Central Mich.|77
Gardner-Webb|68|Charleston So.|59
VMI|75|Citadel|78
Campbell|68|Coastal Caro.|97
American|54|Colgate|49
Md.-East. Shore|83|Coppin St.|81
Seton Hall|75|Creighton|65
Cornell|77|Dartmouth|73
La Salle|44|Dayton|59
South Carolina St.|56|Delaware St.|41
South Dakota St.|67|Denver|56
Bradley|70|Drake|80
Hofstra|70|Drexel|64
Houston|97|East Carolina|93
Morehead St.|70|Eastern Ky.|67
Sacramento St.|67|Eastern Wash.|74
Charlotte|77|Fla. Atlantic|82
Old Dominion|64|FIU|60
Clemson|65|Florida St.|76
East Tenn. St.|70|Furman|74
Providence|73|Georgetown|69
San Francisco|48|Gonzaga|86
Seattle|59|Grand Canyon|57
Norfolk St.|76|Hampton|86
Albany (NY)|86|Hartford|60
Columbia|55|Harvard|54
Long Beach St.|78|Hawaii|64
Navy|80|Holy Cross|87
Sam Houston St.|69|Houston Baptist|70
Portland St.|55|Idaho|56
Northern Ariz.|66|Idaho St.|88
Cleveland St.|70|Ill.-Chicago|72
Nicholls St.|61|Incarnate Word|68
Stetson|60|Jacksonville|75
Tennessee St.|78|Jacksonville St.|53
Mississippi|64|Kansas St.|69
NJIT|75|Kennesaw St.|67
S.C. Upstate|92|Lipscomb|91
Fairleigh Dickinson|88|Long Island|85
Texas-Arlington|75|La.-Lafayette|90
Texas St.|59|La.-Monroe|72
Indiana St.|96|Loyola (IL)|104
Lafayette|77|Loyola Maryland|84
Binghamton|63|Maine|74
Butler|69|Marquette|75
UAB|81|Marshall|78
New Hampshire|84|UMBC|81
Fordham|78|Massachusetts|72
UNC Greensboro|67|Mercer|81
Northern Ill.|59|Miami (OH)|72
Jackson St.|77|Mississippi Val.|62
Mississippi St.|76|Missouri|62
Chicago St.|64|UMKC|78
Illinois St.|81|Missouri St.|84
St. Peter's|57|Monmouth|73
Montana|80|Montana St.|72
Howard|63|Morgan St.|83
Wagner|73|Mt. St. Mary's|63
South Dakota|83|Neb.-Omaha|96
San Diego St.|67|UNLV|52
Texas-Rio Grande Valley|68|New Mexico St.|92
McNeese St.|64|New Orleans|76
Longwood|74|UNC Asheville|88
Savannah St.|62|N.C. A&amp;T|63
Col. of Charleston|55|UNC Wilmington|65
Fla. Gulf Coast|76|North Florida|82
Elon|71|Northeastern|67
North Dakota|70|Northern Colo.|71
Southeastern La.|76|Northwestern St.|91
St. Mary's (CA)|68|Pacific|65
Michigan|79|Penn St.|72
Santa Clara|90|Portland|84
Liberty|65|Presbyterian|61
Niagara|68|Quinnipiac|82
St. Joseph's|64|Rhode Island|55
North Texas|87|Rice|95
Bryant|71|Sacred Heart|72
Robert Morris|78|St. Francis (PA)|90
Duquesne|78|St. Louis|67
Chattanooga|63|Samford|56
Loyola Marymount|69|San Diego|77
Air Force|54|San Jose St.|75
Marist|66|Siena|77
Appalachian St.|60|South Ala.|73
Alabama|64|South Carolina|78
Austin Peay|86|Southeast Mo. St.|80
Alcorn St.|64|Southern U.|75
Washington|88|Southern California|98
Eastern Ill.|60|SIU Edwardsville|46
UTSA|70|Southern Miss.|86
Georgia Tech|57|Syracuse|60
Murray St.|59|UT Martin|63
Belmont|79|Tennessee Tech|89
Stephen F. Austin|66|A&amp;M-Corpus Christi|61
Tennessee|63|TCU|75
Buffalo|73|Toledo|68
Delaware|97|Towson|101
Tulane|48|Tulsa|62
Washington St.|50|UCLA|83
Nevada|89|Utah St.|84
Cal St. Bakersfield|78|Utah Valley|74
Youngstown St.|68|Valparaiso|97
Stony Brook|72|Vermont|61
Southern Utah|50|Weber St.|77
Middle Tenn.|66|Western Ky.|64
Eastern Mich.|86|Western Mich.|94
Radford|77|Winthrop|87
Western Caro.|66|Wofford|85
Colorado St.|76|Wyoming|83
Princeton|75|Yale|79
Rutgers|62|Michigan St.|96
Villanova|68|St. John's (NY)|53
Oregon|91|Arizona St.|74
Maryland|66|Ohio St.|61
Northwestern|71|Iowa|85
Cal|62|Colorado|70
Lehigh|73|Boston U.|75
Connecticut|67|UCF|41
Wright St.|68|Detroit|75
Wichita St.|78|Evansville|65
George Washington|76|George Mason|70
Wisconsin|63|Illinois|55
Western Ill.|67|IPFW|88
North Dakota St.|72|IUPUI|73
UTEP|70|Louisiana Tech|78
Southern Ill.|58|UNI|67
Wake Forest|62|Notre Dame|85
Virginia Tech|71|Pittsburgh|90
Canisius|68|Rider|79
Temple|70|South Fla.|63
Richmond|68|St. Bonaventure|84
James Madison|62|William &amp; Mary|68
North Carolina|65|Louisville|71
Texas|67|Baylor|59
SMU|68|Houston|71
Texas Southern|71|Alabama A&amp;M|66
Prairie View|77|Alabama St.|83
Holy Cross|45|American|58
Jackson St.|66|Ark.-Pine Bluff|53
Navy|64|Army|50
Citadel|85|Chattanooga|125
Cheyney|70|Delaware St.|86
St. Ambrose|59|Eastern Ill.|101
Quinnipiac|64|Fairfield|59
N.C. Central|81|Florida A&amp;M|63
North Carolina St.|73|Florida St.|77
Fla. Gulf Coast|80|Jacksonville|83
S.C. Upstate|62|Kennesaw St.|75
Sam Houston St.|69|Lamar|66
NJIT|90|Lipscomb|78
Colgate|65|Loyola Maryland|68
Howard|67|Md.-East. Shore|85
Grambling|59|Mississippi Val.|72
Coppin St.|43|Morgan St.|83
Nicholls St.|53|New Orleans|74
Stetson|86|North Florida|82
Oakland|85|Northern Ky.|74
Iona|75|St. Peter's|67
Mercer|85|Samford|70
Monmouth|93|Siena|87
McNeese St.|80|Southeastern La.|82
TCU|72|Oklahoma|95
West Virginia|81|Iowa St.|76
Indiana|80|Michigan|67
Kentucky|77|Tennessee|84
Duke|80|Georgia Tech|71
Houston Baptist|72|Abilene Christian|79
Wyoming|62|Air Force|70
LSU|80|Auburn|68
Savannah St.|59|Bethune-Cookman|62
Utah St.|67|Boise St.|70
Ball St.|72|Bowling Green|64
Georgetown|76|Butler|87
Kent St.|61|Central Mich.|88
Providence|70|DePaul|77
Miami (OH)|69|Eastern Mich.|94
South Carolina|56|Georgia|69
Washington Adventist|67|Hampton|69
A&amp;M-Corpus Christi|65|Incarnate Word|70
Drake|56|Indiana St.|63
Winthrop|77|Liberty|88
La.-Monroe|65|La.-Lafayette|72
Rider|57|Manhattan|65
Rhode Island|56|Massachusetts|61
Alabama|82|Mississippi St.|80
Bradley|71|Missouri St.|77
UNLV|83|New Mexico|87
Buffalo|90|Northern Ill.|78
Central Ark.|75|Northwestern St.|91
Akron|80|Ohio|68
Colorado St.|67|San Diego St.|69
Menlo|68|San Francisco|100
Virginia Tech|60|Syracuse|68
Western Mich.|62|Toledo|89
Clemson|76|Wake Forest|62
Kansas St.|59|Kansas|77
Creighton|58|Villanova|83
Boston College|47|Virginia|61
St. John's (NY)|83|Xavier|90
Notre Dame|70|Miami (FL)|79
Arizona|79|Washington St.|64
Maryland|70|Nebraska|65
Penn St.|49|Iowa|73
Bucknell|55|American|69
UC-Irvine|78|Cal Poly|72
Cal St. Northridge|73|UC-Riverside|71
Arkansas|83|Florida|87
Davidson|69|George Washington|79
Mass.-Lowell|85|Hartford|83
Gardner-Webb|79|High Point|74
VCU|88|La Salle|70
Army|84|Lafayette|81
Loyola Maryland|66|Lehigh|71
Campbell|79|Longwood|80
Illinois St.|78|Loyola (IL)|70
Albany (NY)|79|UMBC|73
Mississippi|76|Missouri|73
Boston U.|83|Navy|72
Charleston So.|55|UNC Asheville|63
Charlotte|92|N.C. A&amp;T|72
Evansville|54|UNI|57
Coastal Caro.|69|Presbyterian|66
George Mason|78|Richmond|74
Illinois|110|Rutgers|101
St. Bonaventure|83|St. Joseph's|73
Fresno St.|53|San Jose St.|65
Marquette|62|Seton Hall|79
Binghamton|51|Stony Brook|76
Oklahoma St.|61|Texas Tech|63
Maine|68|Vermont|85
Arizona St.|83|Washington|95
Neb.-Omaha|76|Western Ill.|83
Southern Ill.|55|Wichita St.|76
Colorado|56|Oregon|76
Utah|69|Oregon St.|71
Texas A&amp;M|60|Vanderbilt|77
FIU|69|UAB|74
La.-Lafayette|87|Appalachian St.|76
Troy|49|UALR|72
South Ala.|73|Arkansas St.|79
Morehead St.|67|Belmont|73
St. Mary's (CA)|59|BYU|70
UMKC|66|Cal St. Bakersfield|77
UC-Davis|57|Cal St. Fullerton|61
Hawaii|76|UC-Santa Barbara|64
Wofford|63|Chattanooga|79
South Fla.|57|Cincinnati|88
Detroit|71|Cleveland St.|63
Towson|47|Col. of Charleston|65
